Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:11:32,2020-09-12 12:11:32,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Faturalari/Tumunu Excele Aktar,,,,2020-09-12 12:11:32,2020-09-12 12:11:40,"7,638s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:11:32,2020-09-12 12:11:34,"1,123s",ERROR
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Faturalari/Tumunu Excele Aktar.feature"")",,,,2020-09-12 12:11:34,2020-09-12 12:11:40,"6,361s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:11:40,2020-09-12 12:11:40,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Faturalari/UBL,,,,2020-09-12 12:11:40,2020-09-12 12:11:48,"7,511s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:11:40,2020-09-12 12:11:41,"1,141s",ERROR
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Faturalari/UBL.feature"")",,,,2020-09-12 12:11:41,2020-09-12 12:11:48,"6,198s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:11:48,2020-09-12 12:11:48,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Faturalari/Varsayilan Ile Goster,,,,2020-09-12 12:11:48,2020-09-12 12:11:55,"7,555s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:11:48,2020-09-12 12:11:49,"1,123s",ERROR
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Faturalari/Varsayılan Ile Gosterilmesi.feature"")",,,,2020-09-12 12:11:49,2020-09-12 12:11:55,"6,277s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:11:55,2020-09-12 12:11:55,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Buton Kontrolu,,,,2020-09-12 12:11:55,2020-09-12 12:12:03,"7,812s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:11:55,2020-09-12 12:11:56,"1,151s",ERROR
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Buton Kontrolu.feature"")",,,,2020-09-12 12:11:56,2020-09-12 12:12:03,"6,482s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:12:03,2020-09-12 12:12:03,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Excele Aktar,,,,2020-09-12 12:12:03,2020-09-12 12:12:11,"7,721s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:12:03,2020-09-12 12:12:04,"1,153s",ERROR
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Excele Aktar.feature"")",,,,2020-09-12 12:12:04,2020-09-12 12:12:11,"6,418s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:12:11,2020-09-12 12:12:11,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Filtre Kontrolu,,,,2020-09-12 12:12:11,2020-09-12 12:12:19,"8,174s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:12:11,2020-09-12 12:12:12,"1,146s",ERROR
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Filtre Kontrolu.feature"")",,,,2020-09-12 12:12:12,2020-09-12 12:12:19,"6,857s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:12:19,2020-09-12 12:12:19,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Gecmis,,,,2020-09-12 12:12:19,2020-09-12 12:12:26,"7,581s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:12:19,2020-09-12 12:12:20,"1,119s",ERROR
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Gecmis.feature"")",,,,2020-09-12 12:12:20,2020-09-12 12:12:26,"6,309s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:12:26,2020-09-12 12:12:26,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Rapor Olustur,,,,2020-09-12 12:12:26,2020-09-12 12:12:34,"7,647s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:12:26,2020-09-12 12:12:27,"1,069s",ERROR
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Rapor Olustur.feature"")",,,,2020-09-12 12:12:28,2020-09-12 12:12:34,"6,421s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:12:34,2020-09-12 12:12:34,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Rapor,,,,2020-09-12 12:12:34,2020-09-12 12:12:42,"7,811s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:12:34,2020-09-12 12:12:35,"1,144s",ERROR
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Rapor.feature"")",,,,2020-09-12 12:12:35,2020-09-12 12:12:42,"6,507s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:12:42,2020-09-12 12:12:42,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Tablodaki Verinin Gorseli,,,,2020-09-12 12:12:42,2020-09-12 12:12:49,"7,376s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:12:42,2020-09-12 12:12:43,"1,078s",ERROR
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Tablodaki Verinin Gorseli.feature"")",,,,2020-09-12 12:12:43,2020-09-12 12:12:49,"6,146s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:12:49,2020-09-12 12:12:49,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Tumunu Excele Aktar,,,,2020-09-12 12:12:49,2020-09-12 12:12:57,"7,339s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:12:49,2020-09-12 12:12:50,"1,057s",ERROR
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Tumunu Excele Aktar.feature"")",,,,2020-09-12 12:12:50,2020-09-12 12:12:57,"6,133s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:12:57,2020-09-12 12:12:57,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/XML,,,,2020-09-12 12:12:57,2020-09-12 12:13:04,"7,490s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:12:57,2020-09-12 12:12:58,"1,135s",ERROR
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/XML.feature"")",,,,2020-09-12 12:12:58,2020-09-12 12:13:04,"6,214s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:13:04,2020-09-12 12:13:04,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Yeniden Olustur,,,,2020-09-12 12:13:04,2020-09-12 12:13:12,"7,502s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:13:04,2020-09-12 12:13:05,"1,123s",ERROR
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Yeniden Olustur.feature"")",,,,2020-09-12 12:13:05,2020-09-12 12:13:12,"6,239s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:13:12,2020-09-12 12:13:12,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Buton Kontrolu,,,,2020-09-12 12:13:12,2020-09-12 12:13:19,"7,339s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:13:12,2020-09-12 12:13:13,"1,136s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Buton Kontrolu.feature"")",,,,2020-09-12 12:13:13,2020-09-12 12:13:19,"6,043s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:13:19,2020-09-12 12:13:19,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Filtre Kontrolu,,,,2020-09-12 12:13:19,2020-09-12 12:13:26,"7,262s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:13:19,2020-09-12 12:13:20,"1,050s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Filtre Kontrolu.feature"")",,,,2020-09-12 12:13:20,2020-09-12 12:13:26,"6,056s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:13:26,2020-09-12 12:13:26,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Ekle/VKN-Temel Fatura-Satis Tipinde,,,,2020-09-12 12:13:26,2020-09-12 12:13:34,"7,506s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:13:26,2020-09-12 12:13:27,"1,137s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Ekle/VKN-Temel Fatura-Satis Tipinde.feature"")",,,,2020-09-12 12:13:27,2020-09-12 12:13:34,"6,232s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:13:34,2020-09-12 12:13:34,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Numara Olustur,,,,2020-09-12 12:13:34,2020-09-12 12:13:41,"7,328s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:13:34,2020-09-12 12:13:35,"1,123s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Numara Olustur.feature"")",,,,2020-09-12 12:13:35,2020-09-12 12:13:41,"6,053s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:13:41,2020-09-12 12:13:41,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/As400,,,,2020-09-12 12:13:41,2020-09-12 12:13:48,"7,456s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:13:41,2020-09-12 12:13:42,"1,132s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/As400.feature"")",,,,2020-09-12 12:13:42,2020-09-12 12:13:48,"6,177s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:13:48,2020-09-12 12:13:48,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Degistir,,,,2020-09-12 12:13:48,2020-09-12 12:13:56,"7,482s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:13:48,2020-09-12 12:13:50,"1,085s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Degistir.feature"")",,,,2020-09-12 12:13:50,2020-09-12 12:13:56,"6,256s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:13:56,2020-09-12 12:13:56,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Excele Aktar,,,,2020-09-12 12:13:56,2020-09-12 12:14:03,"7,357s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:13:56,2020-09-12 12:13:57,"1,071s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Excele Aktar.feature"")",,,,2020-09-12 12:13:57,2020-09-12 12:14:03,"6,143s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:14:03,2020-09-12 12:14:03,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Goster,,,,2020-09-12 12:14:03,2020-09-12 12:14:11,"7,649s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:14:03,2020-09-12 12:14:04,"1,139s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Goster.feature"")",,,,2020-09-12 12:14:05,2020-09-12 12:14:11,"6,363s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:14:11,2020-09-12 12:14:11,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Tumunu Excele Aktar,,,,2020-09-12 12:14:11,2020-09-12 12:14:18,"7,518s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:14:11,2020-09-12 12:14:12,"1,085s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Tumunu Excele Aktar.feature"")",,,,2020-09-12 12:14:12,2020-09-12 12:14:18,"6,285s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:14:18,2020-09-12 12:14:18,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/UBL,,,,2020-09-12 12:14:18,2020-09-12 12:14:26,"7,339s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:14:19,2020-09-12 12:14:20,"1,137s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/UBL.feature"")",,,,2020-09-12 12:14:20,2020-09-12 12:14:26,"6,015s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:14:26,2020-09-12 12:14:26,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Onayla,,,,2020-09-12 12:14:26,2020-09-12 12:14:33,"7,286s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:14:26,2020-09-12 12:14:27,"1,135s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Onayla.feature"")",,,,2020-09-12 12:14:27,2020-09-12 12:14:33,"6,017s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:14:33,2020-09-12 12:14:33,"0,002s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Sil,,,,2020-09-12 12:14:33,2020-09-12 12:14:40,"7,351s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:14:33,2020-09-12 12:14:34,"1,126s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Sil.feature"")",,,,2020-09-12 12:14:34,2020-09-12 12:14:40,"6,069s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:14:40,2020-09-12 12:14:40,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Taslak/Buton Kontrolu,,,,2020-09-12 12:14:40,2020-09-12 12:14:48,"7,396s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:14:40,2020-09-12 12:14:42,"1,068s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Taslak/Buton Kontrolu.feature"")",,,,2020-09-12 12:14:42,2020-09-12 12:14:48,"6,176s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:14:48,2020-09-12 12:14:48,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Taslak/Filtre Kontrolu,,,,2020-09-12 12:14:48,2020-09-12 12:14:55,"7,432s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:14:48,2020-09-12 12:14:49,"1,138s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Taslak/Filtre Kontrolu.feature"")",,,,2020-09-12 12:14:49,2020-09-12 12:14:55,"6,137s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:14:55,2020-09-12 12:14:55,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/Excel e-Fatura Olusturma/Buton Kontrolu,,,,2020-09-12 12:14:55,2020-09-12 12:15:03,"7,233s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:14:55,2020-09-12 12:14:56,"1,072s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/Excel e-Fatura Olusturma/Buton Kontrolu.feature"")",,,,2020-09-12 12:14:57,2020-09-12 12:15:03,"5,989s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:15:03,2020-09-12 12:15:03,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/Excel e-Fatura Olusturma/Excele Aktar,,,,2020-09-12 12:15:03,2020-09-12 12:15:11,"8,048s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:15:03,2020-09-12 12:15:04,"1,127s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/Excel e-Fatura Olusturma/Excele Aktar.feature"")",,,,2020-09-12 12:15:04,2020-09-12 12:15:11,"6,770s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:15:11,2020-09-12 12:15:11,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/Sgk e-Fatura Olusturma/Buton Kontrolu,,,,2020-09-12 12:15:11,2020-09-12 12:15:18,"7,638s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:15:11,2020-09-12 12:15:12,"1,141s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/Sgk e-Fatura Olusturma/Buton Kontrolu.feature"")",,,,2020-09-12 12:15:12,2020-09-12 12:15:18,"6,269s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:15:18,2020-09-12 12:15:18,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Buton Kontrolu,,,,2020-09-12 12:15:18,2020-09-12 12:15:26,"7,323s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:15:18,2020-09-12 12:15:19,"1,066s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Buton Kontrolu.feature"")",,,,2020-09-12 12:15:19,2020-09-12 12:15:26,"6,100s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:15:26,2020-09-12 12:15:26,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Departman Ata,,,,2020-09-12 12:15:26,2020-09-12 12:15:33,"7,362s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:15:26,2020-09-12 12:15:27,"1,132s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Departman Ata.feature"")",,,,2020-09-12 12:15:27,2020-09-12 12:15:33,"6,083s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:15:33,2020-09-12 12:15:33,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Departman Geri Al,,,,2020-09-12 12:15:33,2020-09-12 12:15:40,"7,295s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:15:33,2020-09-12 12:15:34,"1,074s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Departman Geri Al.feature"")",,,,2020-09-12 12:15:34,2020-09-12 12:15:40,"6,073s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:15:40,2020-09-12 12:15:40,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Excele Aktar,,,,2020-09-12 12:15:40,2020-09-12 12:15:47,"7,228s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:15:40,2020-09-12 12:15:41,"1,139s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Excele Aktar.feature"")",,,,2020-09-12 12:15:41,2020-09-12 12:15:47,"5,957s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:15:47,2020-09-12 12:15:47,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Filtre Kontrolu,,,,2020-09-12 12:15:47,2020-09-12 12:15:55,"7,322s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:15:47,2020-09-12 12:15:49,"1,135s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Filtre Kontrolu.feature"")",,,,2020-09-12 12:15:49,2020-09-12 12:15:55,"6,040s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:15:55,2020-09-12 12:15:55,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Gecmis,,,,2020-09-12 12:15:55,2020-09-12 12:16:02,"7,307s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:15:55,2020-09-12 12:15:56,"1,128s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Gecmis.feature"")",,,,2020-09-12 12:15:56,2020-09-12 12:16:02,"6,036s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:16:02,2020-09-12 12:16:02,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Gorseli Ac,,,,2020-09-12 12:16:02,2020-09-12 12:16:09,"7,309s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:16:02,2020-09-12 12:16:03,"1,060s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Gorseli Ac.feature"")",,,,2020-09-12 12:16:03,2020-09-12 12:16:09,"6,110s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:16:09,2020-09-12 12:16:09,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/PDF Goster,,,,2020-09-12 12:16:09,2020-09-12 12:16:17,"7,653s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:16:09,2020-09-12 12:16:11,"1,144s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/PDF Goster.feature"")",,,,2020-09-12 12:16:11,2020-09-12 12:16:17,"6,330s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:16:17,2020-09-12 12:16:17,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/PDF Indir,,,,2020-09-12 12:16:17,2020-09-12 12:16:24,"7,280s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:16:17,2020-09-12 12:16:18,"1,073s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/PDF Indir.feature"")",,,,2020-09-12 12:16:18,2020-09-12 12:16:24,"6,074s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:16:24,2020-09-12 12:16:24,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Sertifika,,,,2020-09-12 12:16:24,2020-09-12 12:16:32,"7,386s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:16:24,2020-09-12 12:16:25,"1,134s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Sertifika.feature"")",,,,2020-09-12 12:16:26,2020-09-12 12:16:32,"6,113s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:16:32,2020-09-12 12:16:32,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Statu Ata,,,,2020-09-12 12:16:32,2020-09-12 12:16:39,"7,278s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:16:32,2020-09-12 12:16:33,"1,149s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Statu Ata.feature"")",,,,2020-09-12 12:16:33,2020-09-12 12:16:39,"5,992s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:16:39,2020-09-12 12:16:39,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme-PDF Secilenler,,,,2020-09-12 12:16:39,2020-09-12 12:16:46,"7,346s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:16:39,2020-09-12 12:16:40,"1,128s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme-PDF Secilenler.feature"")",,,,2020-09-12 12:16:40,2020-09-12 12:16:46,"6,083s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:16:46,2020-09-12 12:16:46,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme-PDF Tumu,,,,2020-09-12 12:16:46,2020-09-12 12:16:54,"7,540s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:16:46,2020-09-12 12:16:47,"1,128s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme-PDF Tumu.feature"")",,,,2020-09-12 12:16:48,2020-09-12 12:16:54,"6,264s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:16:54,2020-09-12 12:16:54,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme-UBL Secilenler,,,,2020-09-12 12:16:54,2020-09-12 12:17:02,"7,691s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 12:16:54,2020-09-12 12:16:55,"1,134s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme-UBL Secilenler.feature"")",,,,2020-09-12 12:16:55,2020-09-12 12:17:02,"6,385s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 12:17:02,2020-09-12 12:17:02,"0,000s",PASSED
,,,,,,,
