Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Faturalari/Varsayılan Ile Gosterilmesi.feature"")",,,,2020-09-10 12:07:24,2020-09-10 12:07:27,"3,367s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:07:27,2020-09-10 12:07:27,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Buton Kontrolu,,,,2020-09-10 12:07:27,2020-09-10 12:07:32,"4,681s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:07:27,2020-09-10 12:07:28,"1,036s",ERROR
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Buton Kontrolu.feature"")",,,,2020-09-10 12:07:28,2020-09-10 12:07:32,"3,437s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:07:32,2020-09-10 12:07:32,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Excele Aktar,,,,2020-09-10 12:07:32,2020-09-10 12:07:36,"4,798s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:07:32,2020-09-10 12:07:33,"1,053s",ERROR
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Excele Aktar.feature"")",,,,2020-09-10 12:07:33,2020-09-10 12:07:36,"3,585s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:07:36,2020-09-10 12:07:36,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Filtre Kontrolu,,,,2020-09-10 12:07:36,2020-09-10 12:07:41,"4,676s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:07:36,2020-09-10 12:07:37,"1,046s",ERROR
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Filtre Kontrolu.feature"")",,,,2020-09-10 12:07:38,2020-09-10 12:07:41,"3,444s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:07:41,2020-09-10 12:07:41,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Gecmis,,,,2020-09-10 12:07:41,2020-09-10 12:07:46,"4,879s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:07:41,2020-09-10 12:07:42,"1,056s",ERROR
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Gecmis.feature"")",,,,2020-09-10 12:07:42,2020-09-10 12:07:46,"3,632s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:07:46,2020-09-10 12:07:46,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Rapor Olustur,,,,2020-09-10 12:07:46,2020-09-10 12:07:51,"4,907s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:07:46,2020-09-10 12:07:47,"1,051s",ERROR
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Rapor Olustur.feature"")",,,,2020-09-10 12:07:47,2020-09-10 12:07:51,"3,649s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:07:51,2020-09-10 12:07:51,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Rapor,,,,2020-09-10 12:07:51,2020-09-10 12:07:56,"4,719s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:07:51,2020-09-10 12:07:52,"1,047s",ERROR
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Rapor.feature"")",,,,2020-09-10 12:07:52,2020-09-10 12:07:56,"3,487s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:07:56,2020-09-10 12:07:56,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Tablodaki Verinin Gorseli,,,,2020-09-10 12:07:56,2020-09-10 12:08:00,"4,703s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:07:56,2020-09-10 12:07:57,"0,997s",ERROR
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Tablodaki Verinin Gorseli.feature"")",,,,2020-09-10 12:07:57,2020-09-10 12:08:00,"3,519s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:08:00,2020-09-10 12:08:00,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Tumunu Excele Aktar,,,,2020-09-10 12:08:00,2020-09-10 12:08:05,"4,704s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:08:00,2020-09-10 12:08:01,"1,051s",ERROR
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Tumunu Excele Aktar.feature"")",,,,2020-09-10 12:08:02,2020-09-10 12:08:05,"3,442s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:08:05,2020-09-10 12:08:05,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/XML,,,,2020-09-10 12:08:05,2020-09-10 12:08:10,"4,607s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:08:05,2020-09-10 12:08:06,"0,998s",ERROR
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/XML.feature"")",,,,2020-09-10 12:08:06,2020-09-10 12:08:10,"3,420s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:08:10,2020-09-10 12:08:10,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Yeniden Olustur,,,,2020-09-10 12:08:10,2020-09-10 12:08:15,"4,996s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:08:10,2020-09-10 12:08:11,"1,037s",ERROR
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Yeniden Olustur.feature"")",,,,2020-09-10 12:08:11,2020-09-10 12:08:15,"3,735s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:08:15,2020-09-10 12:08:15,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Buton Kontrolu,,,,2020-09-10 12:08:15,2020-09-10 12:08:19,"4,785s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:08:15,2020-09-10 12:08:16,"1,053s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Buton Kontrolu.feature"")",,,,2020-09-10 12:08:16,2020-09-10 12:08:19,"3,479s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:08:19,2020-09-10 12:08:19,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Filtre Kontrolu,,,,2020-09-10 12:08:19,2020-09-10 12:08:24,"4,767s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:08:19,2020-09-10 12:08:21,"1,052s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Filtre Kontrolu.feature"")",,,,2020-09-10 12:08:21,2020-09-10 12:08:24,"3,519s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:08:24,2020-09-10 12:08:24,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Ekle/VKN-Temel Fatura-Satis Tipinde,,,,2020-09-10 12:08:24,2020-09-10 12:08:29,"4,971s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:08:24,2020-09-10 12:08:25,"1,064s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Ekle/VKN-Temel Fatura-Satis Tipinde.feature"")",,,,2020-09-10 12:08:25,2020-09-10 12:08:29,"3,714s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:08:29,2020-09-10 12:08:29,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Numara Olustur,,,,2020-09-10 12:08:29,2020-09-10 12:08:34,"4,910s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:08:29,2020-09-10 12:08:30,"1,057s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Numara Olustur.feature"")",,,,2020-09-10 12:08:30,2020-09-10 12:08:34,"3,667s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:08:34,2020-09-10 12:08:34,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/As400,,,,2020-09-10 12:08:34,2020-09-10 12:08:39,"4,887s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:08:34,2020-09-10 12:08:35,"1,048s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/As400.feature"")",,,,2020-09-10 12:08:35,2020-09-10 12:08:39,"3,677s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:08:39,2020-09-10 12:08:39,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Degistir,,,,2020-09-10 12:08:39,2020-09-10 12:08:44,"4,996s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:08:39,2020-09-10 12:08:40,"1,062s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Degistir.feature"")",,,,2020-09-10 12:08:40,2020-09-10 12:08:44,"3,747s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:08:44,2020-09-10 12:08:44,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Excele Aktar,,,,2020-09-10 12:08:44,2020-09-10 12:08:49,"4,859s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:08:44,2020-09-10 12:08:45,"1,054s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Excele Aktar.feature"")",,,,2020-09-10 12:08:45,2020-09-10 12:08:49,"3,622s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:08:49,2020-09-10 12:08:49,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Goster,,,,2020-09-10 12:08:49,2020-09-10 12:08:54,"4,942s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:08:49,2020-09-10 12:08:50,"1,040s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Goster.feature"")",,,,2020-09-10 12:08:50,2020-09-10 12:08:54,"3,728s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:08:54,2020-09-10 12:08:54,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Tumunu Excele Aktar,,,,2020-09-10 12:08:54,2020-09-10 12:08:59,"4,968s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:08:54,2020-09-10 12:08:55,"1,056s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Tumunu Excele Aktar.feature"")",,,,2020-09-10 12:08:55,2020-09-10 12:08:59,"3,696s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:08:59,2020-09-10 12:08:59,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/UBL,,,,2020-09-10 12:08:59,2020-09-10 12:09:04,"5,026s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:08:59,2020-09-10 12:09:00,"1,065s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/UBL.feature"")",,,,2020-09-10 12:09:00,2020-09-10 12:09:04,"3,746s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:09:04,2020-09-10 12:09:04,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Onayla,,,,2020-09-10 12:09:04,2020-09-10 12:09:09,"5,042s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:09:04,2020-09-10 12:09:05,"1,062s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Onayla.feature"")",,,,2020-09-10 12:09:05,2020-09-10 12:09:09,"3,793s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:09:09,2020-09-10 12:09:09,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Sil,,,,2020-09-10 12:09:09,2020-09-10 12:09:14,"5,386s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:09:09,2020-09-10 12:09:10,"1,060s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Sil.feature"")",,,,2020-09-10 12:09:10,2020-09-10 12:09:14,"4,102s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:09:14,2020-09-10 12:09:14,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Taslak/Buton Kontrolu,,,,2020-09-10 12:09:14,2020-09-10 12:09:19,"4,793s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:09:14,2020-09-10 12:09:15,"1,057s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Taslak/Buton Kontrolu.feature"")",,,,2020-09-10 12:09:15,2020-09-10 12:09:19,"3,537s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:09:19,2020-09-10 12:09:19,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Taslak/Filtre Kontrolu,,,,2020-09-10 12:09:19,2020-09-10 12:09:24,"4,864s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:09:19,2020-09-10 12:09:20,"1,005s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Taslak/Filtre Kontrolu.feature"")",,,,2020-09-10 12:09:20,2020-09-10 12:09:24,"3,664s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:09:24,2020-09-10 12:09:24,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/Excel e-Fatura Olusturma/Buton Kontrolu,,,,2020-09-10 12:09:24,2020-09-10 12:09:29,"4,816s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:09:24,2020-09-10 12:09:25,"1,053s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/Excel e-Fatura Olusturma/Buton Kontrolu.feature"")",,,,2020-09-10 12:09:25,2020-09-10 12:09:29,"3,561s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:09:29,2020-09-10 12:09:29,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/Excel e-Fatura Olusturma/Excele Aktar,,,,2020-09-10 12:09:29,2020-09-10 12:09:34,"4,893s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:09:29,2020-09-10 12:09:30,"1,047s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/Excel e-Fatura Olusturma/Excele Aktar.feature"")",,,,2020-09-10 12:09:30,2020-09-10 12:09:34,"3,632s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:09:34,2020-09-10 12:09:34,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/Sgk e-Fatura Olusturma/Buton Kontrolu,,,,2020-09-10 12:09:34,2020-09-10 12:09:38,"4,813s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:09:34,2020-09-10 12:09:35,"1,052s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/Sgk e-Fatura Olusturma/Buton Kontrolu.feature"")",,,,2020-09-10 12:09:35,2020-09-10 12:09:38,"3,552s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:09:38,2020-09-10 12:09:38,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Buton Kontrolu,,,,2020-09-10 12:09:38,2020-09-10 12:09:43,"5,018s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:09:38,2020-09-10 12:09:39,"1,041s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Buton Kontrolu.feature"")",,,,2020-09-10 12:09:40,2020-09-10 12:09:43,"3,759s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:09:43,2020-09-10 12:09:43,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Departman Ata,,,,2020-09-10 12:09:43,2020-09-10 12:09:48,"4,901s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:09:43,2020-09-10 12:09:45,"1,084s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Departman Ata.feature"")",,,,2020-09-10 12:09:45,2020-09-10 12:09:48,"3,600s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:09:48,2020-09-10 12:09:48,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Departman Geri Al,,,,2020-09-10 12:09:48,2020-09-10 12:09:53,"4,989s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:09:48,2020-09-10 12:09:49,"0,989s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Departman Geri Al.feature"")",,,,2020-09-10 12:09:50,2020-09-10 12:09:53,"3,768s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:09:53,2020-09-10 12:09:53,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Excele Aktar,,,,2020-09-10 12:09:53,2020-09-10 12:09:59,"5,184s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:09:53,2020-09-10 12:09:54,"1,068s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Excele Aktar.feature"")",,,,2020-09-10 12:09:55,2020-09-10 12:09:59,"3,918s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:09:59,2020-09-10 12:09:59,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Filtre Kontrolu,,,,2020-09-10 12:09:59,2020-09-10 12:10:04,"5,185s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:09:59,2020-09-10 12:10:00,"1,072s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Filtre Kontrolu.feature"")",,,,2020-09-10 12:10:00,2020-09-10 12:10:04,"3,861s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:10:04,2020-09-10 12:10:04,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Gecmis,,,,2020-09-10 12:10:04,2020-09-10 12:10:09,"4,841s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:10:04,2020-09-10 12:10:05,"1,044s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Gecmis.feature"")",,,,2020-09-10 12:10:05,2020-09-10 12:10:09,"3,605s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:10:09,2020-09-10 12:10:09,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Gorseli Ac,,,,2020-09-10 12:10:09,2020-09-10 12:10:13,"4,862s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:10:09,2020-09-10 12:10:10,"1,051s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Gorseli Ac.feature"")",,,,2020-09-10 12:10:10,2020-09-10 12:10:13,"3,636s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:10:13,2020-09-10 12:10:13,"0,002s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/PDF Goster,,,,2020-09-10 12:10:13,2020-09-10 12:10:18,"4,830s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:10:13,2020-09-10 12:10:15,"1,074s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/PDF Goster.feature"")",,,,2020-09-10 12:10:15,2020-09-10 12:10:18,"3,540s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:10:18,2020-09-10 12:10:18,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/PDF Indir,,,,2020-09-10 12:10:18,2020-09-10 12:10:23,"4,738s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:10:18,2020-09-10 12:10:19,"1,053s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/PDF Indir.feature"")",,,,2020-09-10 12:10:20,2020-09-10 12:10:23,"3,489s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:10:23,2020-09-10 12:10:23,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Sertifika,,,,2020-09-10 12:10:23,2020-09-10 12:10:28,"4,804s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:10:23,2020-09-10 12:10:24,"1,042s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Sertifika.feature"")",,,,2020-09-10 12:10:24,2020-09-10 12:10:28,"3,551s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:10:28,2020-09-10 12:10:28,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Statu Ata,,,,2020-09-10 12:10:28,2020-09-10 12:10:33,"4,733s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:10:28,2020-09-10 12:10:29,"1,043s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Statu Ata.feature"")",,,,2020-09-10 12:10:29,2020-09-10 12:10:33,"3,482s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:10:33,2020-09-10 12:10:33,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme-PDF Secilenler,,,,2020-09-10 12:10:33,2020-09-10 12:10:37,"4,777s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:10:33,2020-09-10 12:10:34,"1,035s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme-PDF Secilenler.feature"")",,,,2020-09-10 12:10:34,2020-09-10 12:10:37,"3,554s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:10:37,2020-09-10 12:10:37,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme-PDF Tumu,,,,2020-09-10 12:10:37,2020-09-10 12:10:42,"4,830s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:10:37,2020-09-10 12:10:38,"1,054s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme-PDF Tumu.feature"")",,,,2020-09-10 12:10:39,2020-09-10 12:10:42,"3,572s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:10:42,2020-09-10 12:10:42,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme-UBL Secilenler,,,,2020-09-10 12:10:42,2020-09-10 12:10:47,"4,987s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:10:42,2020-09-10 12:10:43,"1,044s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme-UBL Secilenler.feature"")",,,,2020-09-10 12:10:43,2020-09-10 12:10:47,"3,748s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:10:47,2020-09-10 12:10:47,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme-UBL Tumu,,,,2020-09-10 12:10:47,2020-09-10 12:10:52,"4,888s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:10:47,2020-09-10 12:10:48,"1,049s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme-UBL Tumu.feature"")",,,,2020-09-10 12:10:48,2020-09-10 12:10:52,"3,632s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:10:52,2020-09-10 12:10:52,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Tumunu Excele Aktar,,,,2020-09-10 12:10:52,2020-09-10 12:10:57,"4,898s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:10:52,2020-09-10 12:10:53,"1,045s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Tumunu Excele Aktar.feature"")",,,,2020-09-10 12:10:53,2020-09-10 12:10:57,"3,642s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:10:57,2020-09-10 12:10:57,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/UBL-Goster,,,,2020-09-10 12:10:57,2020-09-10 12:11:02,"4,854s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 12:10:57,2020-09-10 12:10:58,"1,069s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/UBL-Goster.feature"")",,,,2020-09-10 12:10:58,2020-09-10 12:11:02,"3,595s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 12:11:02,2020-09-10 12:11:02,"0,000s",PASSED
,,,,,,,
