Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Rapor.feature"")",,,,2020-09-10 00:05:46,2020-09-10 00:05:48,"2,143s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:05:48,2020-09-10 00:05:48,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Tablodaki Verinin Gorseli,,,,2020-09-10 00:05:48,2020-09-10 00:05:51,"3,287s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:05:48,2020-09-10 00:05:49,"0,986s",ERROR
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Tablodaki Verinin Gorseli.feature"")",,,,2020-09-10 00:05:49,2020-09-10 00:05:51,"2,150s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:05:51,2020-09-10 00:05:51,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Tumunu Excele Aktar,,,,2020-09-10 00:05:51,2020-09-10 00:05:54,"3,299s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:05:51,2020-09-10 00:05:52,"0,992s",ERROR
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Tumunu Excele Aktar.feature"")",,,,2020-09-10 00:05:52,2020-09-10 00:05:54,"2,159s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:05:54,2020-09-10 00:05:54,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/XML,,,,2020-09-10 00:05:54,2020-09-10 00:05:58,"3,259s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:05:54,2020-09-10 00:05:55,"0,981s",ERROR
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/XML.feature"")",,,,2020-09-10 00:05:56,2020-09-10 00:05:58,"2,129s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:05:58,2020-09-10 00:05:58,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Yeniden Olustur,,,,2020-09-10 00:05:58,2020-09-10 00:06:01,"3,294s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:05:58,2020-09-10 00:05:59,"0,989s",ERROR
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Yeniden Olustur.feature"")",,,,2020-09-10 00:05:59,2020-09-10 00:06:01,"2,173s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:06:01,2020-09-10 00:06:01,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Buton Kontrolu,,,,2020-09-10 00:06:01,2020-09-10 00:06:04,"3,410s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:06:01,2020-09-10 00:06:02,"1,043s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Buton Kontrolu.feature"")",,,,2020-09-10 00:06:02,2020-09-10 00:06:04,"2,215s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:06:04,2020-09-10 00:06:04,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Filtre Kontrolu,,,,2020-09-10 00:06:04,2020-09-10 00:06:08,"3,371s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:06:04,2020-09-10 00:06:05,"0,984s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Filtre Kontrolu.feature"")",,,,2020-09-10 00:06:06,2020-09-10 00:06:08,"2,178s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:06:08,2020-09-10 00:06:08,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Ekle/VKN-Temel Fatura-Satis Tipinde,,,,2020-09-10 00:06:08,2020-09-10 00:06:11,"3,412s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:06:08,2020-09-10 00:06:09,"0,974s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Ekle/VKN-Temel Fatura-Satis Tipinde.feature"")",,,,2020-09-10 00:06:09,2020-09-10 00:06:11,"2,278s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:06:11,2020-09-10 00:06:11,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Numara Olustur,,,,2020-09-10 00:06:11,2020-09-10 00:06:14,"3,287s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:06:11,2020-09-10 00:06:12,"0,985s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Numara Olustur.feature"")",,,,2020-09-10 00:06:12,2020-09-10 00:06:14,"2,157s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:06:14,2020-09-10 00:06:14,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/As400,,,,2020-09-10 00:06:14,2020-09-10 00:06:18,"3,292s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:06:14,2020-09-10 00:06:15,"0,975s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/As400.feature"")",,,,2020-09-10 00:06:16,2020-09-10 00:06:18,"2,172s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:06:18,2020-09-10 00:06:18,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Degistir,,,,2020-09-10 00:06:18,2020-09-10 00:06:21,"3,336s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:06:18,2020-09-10 00:06:19,"0,972s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Degistir.feature"")",,,,2020-09-10 00:06:19,2020-09-10 00:06:21,"2,226s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:06:21,2020-09-10 00:06:21,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Excele Aktar,,,,2020-09-10 00:06:21,2020-09-10 00:06:24,"3,327s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:06:21,2020-09-10 00:06:22,"0,992s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Excele Aktar.feature"")",,,,2020-09-10 00:06:22,2020-09-10 00:06:24,"2,197s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:06:24,2020-09-10 00:06:24,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Goster,,,,2020-09-10 00:06:24,2020-09-10 00:06:28,"3,309s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:06:24,2020-09-10 00:06:25,"0,974s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Goster.feature"")",,,,2020-09-10 00:06:26,2020-09-10 00:06:28,"2,186s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:06:28,2020-09-10 00:06:28,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Tumunu Excele Aktar,,,,2020-09-10 00:06:28,2020-09-10 00:06:31,"3,284s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:06:28,2020-09-10 00:06:29,"0,992s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Tumunu Excele Aktar.feature"")",,,,2020-09-10 00:06:29,2020-09-10 00:06:31,"2,145s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:06:31,2020-09-10 00:06:31,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/UBL,,,,2020-09-10 00:06:31,2020-09-10 00:06:34,"3,293s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:06:31,2020-09-10 00:06:32,"0,991s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/UBL.feature"")",,,,2020-09-10 00:06:32,2020-09-10 00:06:34,"2,161s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:06:34,2020-09-10 00:06:34,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Onayla,,,,2020-09-10 00:06:34,2020-09-10 00:06:38,"3,263s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:06:34,2020-09-10 00:06:35,"0,984s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Onayla.feature"")",,,,2020-09-10 00:06:35,2020-09-10 00:06:38,"2,153s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:06:38,2020-09-10 00:06:38,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Sil,,,,2020-09-10 00:06:38,2020-09-10 00:06:41,"3,465s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:06:38,2020-09-10 00:06:39,"1,128s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Sil.feature"")",,,,2020-09-10 00:06:39,2020-09-10 00:06:41,"2,181s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:06:41,2020-09-10 00:06:41,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Taslak/Buton Kontrolu,,,,2020-09-10 00:06:41,2020-09-10 00:06:44,"3,354s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:06:41,2020-09-10 00:06:42,"0,978s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Taslak/Buton Kontrolu.feature"")",,,,2020-09-10 00:06:42,2020-09-10 00:06:44,"2,172s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:06:44,2020-09-10 00:06:44,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Taslak/Filtre Kontrolu,,,,2020-09-10 00:06:44,2020-09-10 00:06:48,"3,354s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:06:44,2020-09-10 00:06:45,"0,996s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Taslak/Filtre Kontrolu.feature"")",,,,2020-09-10 00:06:46,2020-09-10 00:06:48,"2,207s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:06:48,2020-09-10 00:06:48,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/Excel e-Fatura Olusturma/Buton Kontrolu,,,,2020-09-10 00:06:48,2020-09-10 00:06:51,"3,326s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:06:48,2020-09-10 00:06:49,"0,969s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/Excel e-Fatura Olusturma/Buton Kontrolu.feature"")",,,,2020-09-10 00:06:49,2020-09-10 00:06:51,"2,209s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:06:51,2020-09-10 00:06:51,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/Excel e-Fatura Olusturma/Excele Aktar,,,,2020-09-10 00:06:51,2020-09-10 00:06:54,"3,335s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:06:51,2020-09-10 00:06:52,"0,989s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/Excel e-Fatura Olusturma/Excele Aktar.feature"")",,,,2020-09-10 00:06:52,2020-09-10 00:06:54,"2,196s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:06:54,2020-09-10 00:06:54,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/Sgk e-Fatura Olusturma/Buton Kontrolu,,,,2020-09-10 00:06:54,2020-09-10 00:06:58,"3,327s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:06:54,2020-09-10 00:06:55,"0,972s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/Sgk e-Fatura Olusturma/Buton Kontrolu.feature"")",,,,2020-09-10 00:06:56,2020-09-10 00:06:58,"2,147s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:06:58,2020-09-10 00:06:58,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Buton Kontrolu,,,,2020-09-10 00:06:58,2020-09-10 00:07:01,"3,341s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:06:58,2020-09-10 00:06:59,"0,988s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Buton Kontrolu.feature"")",,,,2020-09-10 00:06:59,2020-09-10 00:07:01,"2,202s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:07:01,2020-09-10 00:07:01,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Departman Ata,,,,2020-09-10 00:07:01,2020-09-10 00:07:04,"3,259s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:07:01,2020-09-10 00:07:02,"0,986s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Departman Ata.feature"")",,,,2020-09-10 00:07:02,2020-09-10 00:07:04,"2,136s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:07:04,2020-09-10 00:07:04,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Departman Geri Al,,,,2020-09-10 00:07:04,2020-09-10 00:07:08,"3,293s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:07:04,2020-09-10 00:07:05,"0,973s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Departman Geri Al.feature"")",,,,2020-09-10 00:07:05,2020-09-10 00:07:08,"2,182s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:07:08,2020-09-10 00:07:08,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Excele Aktar,,,,2020-09-10 00:07:08,2020-09-10 00:07:11,"3,408s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:07:08,2020-09-10 00:07:09,"0,991s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Excele Aktar.feature"")",,,,2020-09-10 00:07:09,2020-09-10 00:07:11,"2,274s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:07:11,2020-09-10 00:07:11,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Filtre Kontrolu,,,,2020-09-10 00:07:11,2020-09-10 00:07:14,"3,370s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:07:11,2020-09-10 00:07:12,"0,986s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Filtre Kontrolu.feature"")",,,,2020-09-10 00:07:12,2020-09-10 00:07:14,"2,207s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:07:14,2020-09-10 00:07:14,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Gecmis,,,,2020-09-10 00:07:14,2020-09-10 00:07:18,"3,331s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:07:14,2020-09-10 00:07:15,"0,983s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Gecmis.feature"")",,,,2020-09-10 00:07:16,2020-09-10 00:07:18,"2,204s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:07:18,2020-09-10 00:07:18,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Gorseli Ac,,,,2020-09-10 00:07:18,2020-09-10 00:07:21,"3,270s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:07:18,2020-09-10 00:07:19,"0,982s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Gorseli Ac.feature"")",,,,2020-09-10 00:07:19,2020-09-10 00:07:21,"2,159s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:07:21,2020-09-10 00:07:21,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/PDF Goster,,,,2020-09-10 00:07:21,2020-09-10 00:07:24,"3,253s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:07:21,2020-09-10 00:07:22,"0,986s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/PDF Goster.feature"")",,,,2020-09-10 00:07:22,2020-09-10 00:07:24,"2,116s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:07:24,2020-09-10 00:07:24,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/PDF Indir,,,,2020-09-10 00:07:24,2020-09-10 00:07:28,"3,301s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:07:24,2020-09-10 00:07:25,"0,969s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/PDF Indir.feature"")",,,,2020-09-10 00:07:25,2020-09-10 00:07:28,"2,192s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:07:28,2020-09-10 00:07:28,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Sertifika,,,,2020-09-10 00:07:28,2020-09-10 00:07:31,"3,356s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:07:28,2020-09-10 00:07:29,"0,990s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Sertifika.feature"")",,,,2020-09-10 00:07:29,2020-09-10 00:07:31,"2,229s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:07:31,2020-09-10 00:07:31,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Statu Ata,,,,2020-09-10 00:07:31,2020-09-10 00:07:34,"3,277s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:07:31,2020-09-10 00:07:32,"0,984s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Statu Ata.feature"")",,,,2020-09-10 00:07:32,2020-09-10 00:07:34,"2,154s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:07:34,2020-09-10 00:07:34,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme-PDF Secilenler,,,,2020-09-10 00:07:34,2020-09-10 00:07:38,"3,348s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:07:34,2020-09-10 00:07:35,"0,989s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme-PDF Secilenler.feature"")",,,,2020-09-10 00:07:35,2020-09-10 00:07:38,"2,230s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:07:38,2020-09-10 00:07:38,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme-PDF Tumu,,,,2020-09-10 00:07:38,2020-09-10 00:07:41,"3,469s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:07:38,2020-09-10 00:07:39,"0,984s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme-PDF Tumu.feature"")",,,,2020-09-10 00:07:39,2020-09-10 00:07:41,"2,325s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:07:41,2020-09-10 00:07:41,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme-UBL Secilenler,,,,2020-09-10 00:07:41,2020-09-10 00:07:44,"3,437s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:07:41,2020-09-10 00:07:42,"0,998s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme-UBL Secilenler.feature"")",,,,2020-09-10 00:07:42,2020-09-10 00:07:44,"2,289s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:07:44,2020-09-10 00:07:44,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme-UBL Tumu,,,,2020-09-10 00:07:44,2020-09-10 00:07:48,"3,400s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:07:44,2020-09-10 00:07:45,"0,988s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme-UBL Tumu.feature"")",,,,2020-09-10 00:07:46,2020-09-10 00:07:48,"2,253s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:07:48,2020-09-10 00:07:48,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Tumunu Excele Aktar,,,,2020-09-10 00:07:48,2020-09-10 00:07:51,"3,331s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:07:48,2020-09-10 00:07:49,"0,982s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Tumunu Excele Aktar.feature"")",,,,2020-09-10 00:07:49,2020-09-10 00:07:51,"2,203s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:07:51,2020-09-10 00:07:51,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/UBL-Goster,,,,2020-09-10 00:07:51,2020-09-10 00:07:54,"3,261s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:07:51,2020-09-10 00:07:52,"0,975s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/UBL-Goster.feature"")",,,,2020-09-10 00:07:52,2020-09-10 00:07:54,"2,138s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:07:54,2020-09-10 00:07:54,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/UBL-Indir,,,,2020-09-10 00:07:54,2020-09-10 00:07:58,"3,293s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:07:54,2020-09-10 00:07:55,"0,971s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/UBL-Indir.feature"")",,,,2020-09-10 00:07:56,2020-09-10 00:07:58,"2,158s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:07:58,2020-09-10 00:07:58,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Varsayilan Ile Goster,,,,2020-09-10 00:07:58,2020-09-10 00:08:01,"3,324s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:07:58,2020-09-10 00:07:59,"0,987s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Varsayilan Ile Goster.feature"")",,,,2020-09-10 00:07:59,2020-09-10 00:08:01,"2,199s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:08:01,2020-09-10 00:08:01,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Buton Kontrolu,,,,2020-09-10 00:08:01,2020-09-10 00:08:04,"3,347s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:08:01,2020-09-10 00:08:02,"0,990s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Buton Kontrolu.feature"")",,,,2020-09-10 00:08:02,2020-09-10 00:08:04,"2,203s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:08:04,2020-09-10 00:08:04,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Departman Ata,,,,2020-09-10 00:08:04,2020-09-10 00:08:08,"3,351s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:08:04,2020-09-10 00:08:05,"0,987s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Departman Ata.feature"")",,,,2020-09-10 00:08:06,2020-09-10 00:08:08,"2,226s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:08:08,2020-09-10 00:08:08,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Departman Geri Al,,,,2020-09-10 00:08:08,2020-09-10 00:08:11,"3,335s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:08:08,2020-09-10 00:08:09,"0,983s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Departman Geri Al.feature"")",,,,2020-09-10 00:08:09,2020-09-10 00:08:11,"2,210s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:08:11,2020-09-10 00:08:11,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Excele Aktar,,,,2020-09-10 00:08:11,2020-09-10 00:08:14,"3,317s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-10 00:08:11,2020-09-10 00:08:12,"0,984s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Excele Aktar.feature"")",,,,2020-09-10 00:08:12,2020-09-10 00:08:14,"2,164s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-10 00:08:14,2020-09-10 00:08:14,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Fatura,,,,2020-09-10 00:08:14,2020-09-10 00:08:18,"3,280s",FAILED
